gait,standing,sitting
-0.003000,0.001500,-0.000800
-0.003000,0.000700,-0.000800
-0.000800,0.001500,0.000700
-0.001500,0.001500,0.002200
-0.004600,0.001500,0.000000
-0.003000,0.001500,-0.001500
-0.001500,-0.000800,-0.000800
-0.002300,-0.001500,-0.003000
-0.004600,-0.001500,-0.002300
-0.006800,-0.003000,-0.001500
-0.007500,-0.001500,-0.002300
-0.005300,-0.001500,-0.003000
-0.004600,-0.002300,-0.001500
-0.004600,-0.003000,-0.000800
-0.005300,-0.002300,-0.001500
-0.003000,-0.003000,-0.000800
-0.000800,-0.003800,-0.001500
-0.000800,-0.004600,-0.002300
0.001500,-0.005300,-0.003000
0.003000,-0.006000,-0.001500
0.005200,-0.005300,0.000700
0.005200,-0.003000,0.000700
0.005200,-0.001500,0.000000
0.006000,0.001500,0.000000
0.008200,0.003700,0.000000
0.005200,0.004500,0.001500
0.006700,0.003000,0.003700
0.009000,0.003000,0.004500
0.006700,0.001500,0.003700
0.004500,0.000700,0.004500
0.003000,-0.001500,0.003700
0.003000,-0.004600,0.003000
0.002200,-0.002300,0.002200
0.002200,-0.001500,0.000700
0.001500,-0.000800,0.000700
0.001500,0.000000,0.001500
0.005200,0.000700,0.002200
0.005200,0.003000,0.003000
0.003000,0.003000,0.001500
0.004500,0.004500,0.000700
0.008200,0.001500,0.000700
0.006700,0.000700,0.000000
0.003700,0.001500,0.001500
0.001500,0.002200,0.002200
-0.000800,0.000700,0.000000
-0.001500,-0.002300,0.000000
-0.001500,-0.002300,0.000700
-0.003000,-0.001500,0.001500
-0.002300,-0.003000,0.000000
-0.004600,-0.004600,-0.000800
-0.005300,0.000000,0.000700
-0.005300,0.001500,-0.001500
-0.004600,0.003000,-0.002300
-0.003000,0.003000,-0.003800
-0.002300,0.001500,-0.005300
-0.000800,0.001500,-0.004600
-0.000800,0.000700,-0.004600
0.000700,-0.001500,-0.003800
0.000000,-0.000800,-0.002300
-0.001500,0.000700,-0.003000
-0.000800,0.001500,-0.003000
-0.001500,0.003000,-0.003000
-0.000800,0.003700,-0.000800
0.000000,0.001500,-0.000800
-0.001500,-0.001500,-0.001500
-0.005300,-0.001500,-0.001500
-0.007500,-0.003000,-0.002300
-0.008300,-0.003800,-0.000800
-0.009800,-0.003000,0.001500
-0.009100,-0.003000,0.001500
-0.004600,-0.003000,0.001500
-0.000800,-0.003000,0.003000
0.000700,-0.001500,0.003000
0.001500,-0.003000,0.000700
0.004500,-0.001500,0.000000
0.006700,-0.003000,-0.001500
0.005200,-0.003000,-0.002300
0.003700,0.001500,-0.000800
0.005200,0.003000,-0.003000
0.006700,0.003000,-0.003800
0.005200,-0.000800,-0.005300
0.001500,-0.001500,-0.004600
-0.003000,-0.001500,-0.003000
-0.003000,-0.000800,-0.003000
-0.001500,0.000700,-0.003000
0.001500,-0.000800,-0.002300
0.003000,0.000700,-0.000800
0.000700,0.000700,-0.001500
-0.000800,0.003000,0.000700
-0.000800,0.003700,0.002200
0.003000,0.002200,0.002200
0.001500,0.003000,0.003700
0.001500,0.000000,0.003000
0.000700,0.000700,0.001500
-0.000800,0.001500,0.001500
-0.001500,0.003000,0.000000
-0.003800,0.003000,-0.002300
-0.000800,0.000700,-0.001500
-0.001500,0.001500,-0.000800
-0.001500,0.000700,-0.002300
0.000700,0.001500,-0.002300
0.000000,0.001500,-0.002300
0.000700,0.001500,-0.003000
-0.000800,0.001500,-0.001500
-0.003000,0.000700,-0.000800
-0.009100,0.002200,-0.000800
-0.011300,0.000700,-0.000800
-0.012000,0.000700,-0.000800
-0.010500,-0.000800,-0.001500
-0.009100,-0.000800,-0.006000
-0.009100,-0.001500,-0.008300
-0.005300,-0.002300,-0.003800
-0.001500,-0.000800,-0.000800
0.001500,-0.000800,-0.000800
0.003700,-0.001500,0.001500
0.002200,-0.002300,0.003000
0.002200,-0.000800,0.005200
0.003700,0.000700,0.004500
0.005200,0.001500,0.005200
0.006700,0.000700,0.006000
0.006000,0.000700,0.005200
0.004500,0.001500,0.005200
0.003700,-0.000800,0.006000
0.003700,-0.000800,0.007500
0.002200,-0.001500,0.006700
0.000700,-0.000800,0.006700
0.000700,-0.000800,0.006700
-0.000800,-0.003000,0.005200
0.000000,-0.003000,0.001500
-0.000800,-0.002300,0.001500
-0.002300,0.000700,0.002200
-0.000800,0.000700,-0.000800
0.003700,0.000700,-0.002300
0.006700,0.001500,-0.002300
0.005200,0.001500,0.000700
0.004500,0.000000,0.000700
0.005200,-0.000800,0.001500
0.006700,-0.000800,0.003000
0.005200,0.001500,0.000700
0.003000,0.003000,-0.000800
0.000700,0.002200,-0.001500
-0.001500,0.003000,-0.001500
0.000700,0.003000,-0.001500
0.000700,0.003000,-0.000800
0.001500,0.003000,-0.003000
0.001500,0.001500,-0.005300
0.003700,0.000700,-0.006800
0.003000,-0.000800,-0.008300
0.003700,-0.001500,-0.008300
0.002200,-0.001500,-0.005300
0.000700,0.000000,-0.003800
0.000700,-0.000800,-0.004600
-0.003000,-0.002300,-0.001500
-0.001500,-0.001500,-0.002300
-0.002300,-0.002300,-0.003800
-0.003000,-0.003000,-0.002300
-0.002300,-0.003000,-0.001500
-0.003800,-0.002300,-0.001500
-0.002300,-0.000800,0.000000
0.001500,-0.000800,0.003000
0.000700,-0.001500,0.003700
-0.000800,0.000700,0.003700
0.000000,0.001500,0.004500
-0.001500,-0.000800,0.004500
-0.003000,-0.000800,0.001500
-0.003000,-0.002300,0.000700
0.000000,-0.003000,0.000000
0.000000,-0.001500,0.000000
0.001500,-0.000800,0.003000
0.001500,-0.000800,0.003000
-0.004600,0.000000,0.003700
-0.001500,0.001500,0.004500
-0.000800,0.001500,0.006000
0.000000,0.006700,0.005200
0.000700,0.008200,0.004500
-0.001500,0.004500,0.005200
-0.000800,0.003700,0.003700
-0.001500,0.003000,0.004500
-0.003000,0.000700,0.004500
-0.002300,-0.000800,0.003000
-0.001500,-0.003800,0.003000
0.000700,-0.003000,0.000000
0.000700,-0.003000,0.000000
0.000700,-0.003000,0.000000
0.002200,-0.004600,-0.001500
0.003000,-0.006000,-0.001500
0.001500,-0.005300,-0.000800
0.000700,-0.005300,-0.000800
0.000700,-0.004600,-0.001500
-0.001500,-0.001500,-0.001500
-0.002300,-0.000800,-0.003800
-0.003800,0.002200,-0.003000
-0.004600,0.003700,-0.002300
-0.004600,0.000700,-0.003000
-0.006000,-0.000800,-0.001500
-0.004600,-0.001500,-0.000800
-0.001500,-0.002300,-0.000800
0.002200,-0.002300,-0.000800
0.004500,-0.003800,-0.000800
0.004500,-0.002300,-0.000800
0.005200,-0.002300,0.000700
0.003000,0.000700,-0.000800
0.003000,0.004500,-0.001500
0.001500,0.003000,-0.001500
0.002200,0.001500,-0.002300
0.005200,0.000000,-0.004600
0.005200,0.001500,-0.006800
0.003700,0.003000,-0.006000
0.003000,0.001500,-0.005300
0.003000,0.003700,-0.004600
0.006000,0.003000,-0.005300
0.004500,0.003000,-0.006800
0.003000,0.002200,-0.003000
0.001500,0.003000,-0.002300
0.002200,0.002200,-0.003800
0.003000,0.000700,-0.001500
-0.000800,-0.000800,-0.000800
-0.001500,-0.000800,-0.000800
-0.003000,0.001500,0.000000
-0.004600,0.001500,-0.000800
-0.007500,0.006000,0.000700
-0.009100,0.005200,0.000700
-0.004600,0.004500,0.000700
-0.003800,0.003700,0.004500
-0.003800,0.000700,0.004500
-0.002300,0.000000,0.003000
-0.003800,-0.001500,0.000700
-0.003000,0.000000,-0.000800
-0.002300,-0.000800,-0.000800
-0.000800,-0.003000,0.000000
0.000000,-0.002300,-0.000800
-0.001500,-0.001500,-0.000800
-0.004600,-0.001500,-0.000800
-0.004600,-0.001500,0.000000
-0.003800,-0.001500,-0.000800
-0.003000,0.000700,-0.001500
-0.000800,0.000000,-0.001500
0.001500,0.000700,-0.001500
0.003700,0.000000,0.000000
0.005200,0.000700,-0.001500
0.006000,-0.000800,-0.002300
0.006000,0.000000,0.000700
0.003700,0.000700,0.001500
0.001500,-0.001500,0.001500
0.001500,0.000700,0.003000
0.000700,0.000000,0.003000
0.003000,-0.000800,0.000700
0.003000,-0.000800,0.001500
-0.000800,-0.000800,0.002200
-0.000800,-0.001500,0.001500
-0.002300,-0.003000,0.000700
-0.003000,-0.001500,-0.001500
-0.003800,0.000000,-0.003000
-0.003800,0.000000,-0.002300
-0.001500,-0.001500,-0.000800
-0.001500,-0.003000,-0.000800
0.001500,-0.003000,-0.000800
0.005200,-0.002300,0.001500
0.006000,-0.001500,-0.001500
0.005200,-0.003000,0.000000
0.003700,-0.003000,-0.000800
0.001500,-0.001500,-0.000800
-0.000800,0.000000,0.000000
-0.003000,0.001500,-0.000800
-0.003000,0.001500,0.001500
0.000700,-0.000800,-0.000800
0.000700,-0.000800,-0.000800
0.003000,0.000700,-0.000800
0.000700,0.000700,-0.000800
-0.004600,-0.000800,0.000700
-0.003800,-0.000800,0.001500
-0.003800,0.000700,0.003000
-0.001500,0.000700,0.002200
-0.002300,-0.000800,0.002200
-0.003000,-0.000800,0.003000
-0.001500,-0.001500,0.001500
-0.001500,-0.002300,0.001500
-0.003000,-0.000800,0.003000
-0.003800,-0.000800,0.001500
-0.005300,-0.003000,0.000700
-0.003800,-0.004600,0.001500
-0.003800,-0.004600,0.001500
-0.005300,-0.003800,0.001500
-0.005300,-0.003800,0.001500
-0.004600,-0.002300,0.003000
-0.003000,-0.000800,0.003000
-0.001500,0.000700,0.001500
0.000700,0.001500,0.004500
0.003000,-0.000800,0.005200
0.003000,-0.000800,0.005200
0.003000,0.000000,0.005200
0.003000,-0.000800,0.003000
0.007500,0.001500,0.000700
0.009000,0.001500,-0.001500
0.003000,0.001500,0.000700
0.001500,0.004500,-0.000800
0.004500,0.006700,-0.001500
0.004500,0.006700,0.001500
0.005200,0.003700,0.001500
0.004500,0.004500,NaN  14.90
0.005200,0.004500,NaN  14.90
0.004500,0.005200,NaN  14.90
0.004500,0.005200,NaN  14.90
0.006000,0.003000,NaN  14.90
0.003700,0.001500,NaN  14.90
0.003000,0.000700,NaN  14.90
0.003000,0.000700,NaN  14.90
0.000000,-0.000800,NaN  14.90
-0.003000,-0.003000,NaN  14.90
-0.003800,-0.001500,NaN  14.90
-0.004600,0.000000,NaN  14.90
-0.006800,0.000000,NaN  14.90
-0.007500,-0.000800,NaN  14.90
-0.006000,0.000000,NaN  14.90
-0.005300,0.000000,NaN  14.90
-0.006000,-0.000800,NaN  14.90
-0.006000,0.000700,
-0.004600,0.000700,
-0.000800,0.003000,
0.000000,0.002200,
-0.001500,0.001500,
-0.000800,0.002200,
-0.000800,0.002200,
-0.003000,0.001500,
-0.001500,0.002200,
0.001500,0.002200,
0.002200,0.001500,
0.000700,0.000700,
-0.000800,0.000700,
0.001500,0.000000,
0.001500,-0.001500,
-0.000800,-0.002300,
0.000700,-0.001500,
0.000700,-0.002300,
-0.001500,-0.001500,
-0.000800,0.001500,
0.003000,0.000700,
0.005200,-0.001500,
0.005200,0.000700,
0.004500,0.000700,
0.003000,-0.000800,
0.002200,-0.000800,
0.001500,0.000000,
0.000700,-0.000800,
-0.003000,0.000000,
-0.005300,0.000700,
-0.004600,0.002200,
-0.001500,0.004500,
0.000700,0.002200,
0.001500,0.004500,
0.000700,0.006000,
0.002200,0.003000,
0.001500,0.000700,
-0.000800,0.000700,
-0.000800,-0.000800,
-0.005300,-0.003000,
-0.007500,-0.002300,
-0.006000,-0.002300,
-0.003800,-0.003000,
-0.001500,-0.003000,
0.000700,-0.000800,
0.001500,-0.000800,
0.003000,-0.003000,
0.000700,-0.003800,
-0.001500,-0.005300,
0.000700,-0.003000,
0.004500,-0.001500,
0.003700,0.001500,
0.000700,0.001500,
0.003000,0.001500,
0.003000,0.001500,
0.000700,0.000000,
-0.002300,0.000000,
-0.005300,-0.001500,
-0.003800,-0.000800,
-0.003000,0.000700,
-0.000800,0.000700,
0.000700,0.000700,
0.000000,0.000700,
0.000700,-0.002300,
0.001500,-0.002300,
0.003700,-0.001500,
0.004500,-0.000800,
0.003700,-0.000800,
0.000700,-0.000800,
0.000000,-0.000800,
0.000700,0.000700,
0.003000,0.001500,
0.002200,0.001500,
0.000700,0.002200,
0.001500,0.000700,
0.005200,0.001500,
0.008200,0.000000,
0.005200,-0.000800,
0.003700,0.000000,
0.003700,-0.001500,
0.005200,-0.003000,
0.005200,-0.002300,
0.003000,-0.001500,
0.000700,0.000000,
0.001500,0.000700,
0.002200,-0.000800,
0.000000,0.000700,
-0.003000,0.003000,
-0.004600,0.002200,
-0.005300,0.002200,
-0.007500,0.000700,
-0.008300,-0.003000,
-0.008300,-0.001500,
-0.006800,0.000700,
-0.004600,0.000000,
0.000700,-0.000800,
0.005200,-0.003000,
0.005200,-0.001500,
0.004500,0.000000,
0.000700,0.003000,
-0.001500,0.001500,
-0.003000,0.000700,
-0.002300,0.003000,
0.001500,0.002200,
0.000700,-0.000800,
-0.000800,-0.000800,
0.000700,0.000000,
0.004500,-0.003000,
0.003000,-0.001500,
0.000700,-0.000800,
-0.000800,-0.001500,
-0.003800,0.003000,
-0.004600,0.004500,
-0.003800,0.006000,
-0.003000,0.004500,
-0.001500,0.002200,
0.001500,0.003000,
0.000700,0.001500,
-0.003000,0.000700,
-0.003000,-0.001500,
-0.001500,-0.001500,
0.001500,-0.000800,
0.003000,-0.000800,
0.001500,-0.001500,
0.001500,-0.001500,
0.001500,-0.001500,
-0.000800,-0.000800,
-0.003800,0.000700,
-0.006800,0.002200,
-0.006800,0.000700,
-0.008300,0.000700,
-0.008300,0.000700,
-0.001500,0.000700,
0.000700,-0.001500,
0.000700,-0.002300,
0.003000,-0.003000,
0.005200,-0.003000,
0.000700,-0.003800,
-0.001500,-0.004600,
-0.000800,-0.003800,
0.000000,-0.002300,
0.001500,-0.002300,
0.000700,-0.003000,
0.004500,-0.001500,
0.006000,-0.000800,
0.003000,-0.000800,
0.002200,0.000700,
0.000700,0.003000,
0.000700,0.001500,
0.003000,0.000700,
0.000000,0.000700,
-0.001500,0.000700,
-0.000800,0.000700,
-0.001500,-0.000800,
-0.001500,-0.000800,
-0.003000,-0.001500,
-0.003000,-0.001500,
-0.001500,-0.000800,
0.001500,0.001500,
0.007500,0.001500,
0.008200,-0.000800,
0.003700,0.000700,
0.000000,0.001500,
-0.003000,0.002200,
-0.006000,0.003700,
-0.004600,0.005200,
-0.005300,0.005200,
-0.004600,0.006700,
-0.006800,0.006000,
-0.004600,0.003700,
-0.003000,0.003700,
-0.004600,0.004500,
-0.004600,0.003000,
-0.005300,0.000000,
-0.001500,-0.002300,
-0.001500,-0.003800,
0.001500,-0.003000,
0.004500,-0.003800,
0.006700,-0.004600,
0.010500,-0.004600,
0.009700,-0.003800,
0.009700,-0.003000,
0.008200,0.000000,
0.004500,0.001500,
0.003000,0.000700,
0.001500,0.001500,
-0.000800,0.000000,
-0.002300,-0.000800,
-0.003000,0.000000,
-0.003800,0.001500,
-0.000800,0.004500,
0.001500,0.002200,
0.000700,0.000700,
0.000700,0.000700,
-0.001500,-0.000800,
-0.002300,0.000000,
-0.003800,-0.000800,
-0.003800,-0.001500,
-0.003000,-0.000800,
-0.006000,-0.000800,
-0.005300,-0.002300,
-0.001500,-0.000800,
-0.003000,0.000700,
-0.004600,0.000000,
-0.005300,0.000700,
-0.002300,0.001500,
-0.000800,0.000000,
-0.003000,0.000700,
-0.000800,0.001500,
-0.000800,0.002200,
-0.002300,0.000000,
0.000000,-0.001500,
0.004500,-0.001500,
0.006700,-0.001500,
0.005200,-0.000800,
0.007500,0.002200,
0.010500,-0.000800,
0.011200,-0.003000,
0.012000,-0.000800,
0.010500,-0.000800,
0.006700,0.000700,
0.003700,0.002200,
0.003000,0.002200,
0.003700,0.000700,
0.005200,-0.001500,
0.005200,-0.001500,
0.000700,-0.001500,
-0.003000,0.001500,
-0.003800,0.000700,
-0.004600,-0.003000,
-0.004600,-0.004600,
-0.006000,-0.003000,
-0.004600,-0.003000,
-0.001500,-0.003000,
-0.002300,-0.001500,
-0.004600,0.000000,
-0.005300,0.001500,
-0.006000,0.000000,
-0.006000,0.003000,
-0.006800,0.003000,
-0.004600,0.000700,
-0.001500,0.000700,
-0.000800,0.000700,
0.000000,0.001500,
0.000700,0.001500,
0.000000,0.004500,
0.000000,0.003000,
0.000000,0.000700,
-0.001500,0.003000,
-0.002300,0.001500,
-0.000800,0.003000,
0.001500,0.001500,
0.000700,0.001500,
-0.001500,0.000000,
-0.002300,-0.000800,
-0.004600,-0.001500,
-0.005300,-0.002300,
-0.006000,-0.003000,
-0.005300,-0.004600,
-0.001500,-0.004600,
-0.003800,-0.006800,
-0.007500,-0.002300,
-0.004600,-0.000800,
-0.003800,-0.003000,
-0.002300,-0.001500,
0.003000,-0.000800,
0.003000,0.001500,
0.003000,0.004500,
0.006700,0.005200,
0.008200,0.004500,
0.005200,0.003700,
0.005200,0.004500,
0.003700,0.004500,
0.003000,0.001500,
0.002200,-0.001500,
0.000700,-0.003000,
-0.003000,-0.003000,
-0.003000,-0.002300,
0.001500,-0.001500,
0.003700,-0.001500,
0.005200,-0.002300,
0.003700,-0.002300,
0.002200,-0.001500,
0.001500,-0.003000,
0.002200,-0.005300,
0.002200,-0.003000,
0.002200,0.000000,
-0.002300,-0.000800,
-0.005300,0.000700,
-0.005300,-0.000800,
-0.006800,0.000000,
-0.006000,0.003700,
-0.004600,0.001500,
-0.003000,0.002200,
-0.000800,0.001500,
0.001500,0.001500,
0.003000,0.003000,
0.001500,0.002200,
-0.000800,0.000700,
-0.000800,0.000700,
-0.003000,0.000700,
-0.001500,0.000000,
0.001500,0.000700,
0.002200,-0.000800,
0.003000,-0.000800,
0.003700,0.000000,
0.001500,-0.002300,
-0.000800,-0.000800,
-0.001500,-0.000800,
-0.000800,-0.000800,
-0.000800,0.000700,
-0.003000,-0.001500,
-0.003000,-0.003000,
-0.004600,-0.004600,
-0.003000,-0.005300,
-0.000800,-0.003800,
0.002200,-0.001500,
0.004500,-0.001500,
0.005200,0.001500,
0.005200,0.003000,
0.003000,0.006700,
0.001500,0.009000,
0.000700,0.008200,
0.000000,0.006000,
0.000000,0.003000,
0.000000,0.003000,
-0.001500,0.003000,
-0.001500,0.001500,
0.000700,-0.001500,
0.003000,-0.002300,
0.006700,-0.004600,
0.005200,-0.006800,
0.007500,-0.006000,
0.009000,-0.003000,
0.009700,-0.000800,
0.009000,-0.001500,
0.004500,-0.000800,
0.003700,0.000000,
0.003000,0.000700,
0.004500,0.003000,
0.003000,0.002200,
0.000700,0.001500,
-0.001500,0.001500,
-0.001500,0.002200,
-0.003000,0.001500,
-0.007500,0.003700,
-0.008300,0.001500,
-0.010500,0.000700,
-0.009800,0.003000,
-0.006000,0.000000,
-0.003800,-0.000800,
-0.000800,-0.000800,
0.000000,-0.001500,
0.002200,0.000000,
0.003700,-0.000800,
0.001500,-0.001500,
0.000000,-0.004600,
0.000700,-0.003000,
-0.000800,-0.003800,
-0.001500,-0.004600,
-0.000800,-0.003000,
0.000000,0.000700,
0.000700,0.000700,
0.000700,-0.000800,
0.003000,0.000000,
0.004500,0.000700,
0.003000,0.003000,
0.002200,0.005200,
0.001500,0.003000,
0.003700,0.003000,
0.009000,0.004500,
0.007500,0.005200,
0.003000,0.004500,
0.000700,0.001500,
-0.001500,0.000700,
-0.003800,-0.000800,
-0.004600,0.000700,
-0.006000,0.004500,
-0.006000,0.002200,
-0.007500,0.001500,
-0.007500,0.001500,
-0.005300,0.001500,
-0.004600,-0.000800,
-0.003000,-0.001500,
-0.006800,-0.003000,
-0.006800,-0.003000,
-0.006000,-0.001500,
-0.003000,-0.003800,
0.000000,-0.003000,
0.000000,-0.003000,
0.003000,-0.001500,
0.003000,0.000000,
0.001500,0.000000,
0.000700,0.000000,
-0.001500,-0.000800,
0.000000,-0.000800,
0.000700,-0.000800,
-0.000800,-0.001500,
-0.001500,-0.001500,
-0.002300,-0.002300,
0.000700,0.000000,
-0.000800,0.000700,
-0.000800,-0.003000,
-0.000800,-0.001500,
-0.005300,0.000000,
-0.005300,-0.000800,
-0.008300,0.001500,
-0.010500,-0.000800,
-0.009100,-0.000800,
-0.006000,0.000000,
0.000700,0.000000,
0.007500,-0.000800,
0.007500,-0.000800,
0.005200,0.003000,
0.008200,0.000700,
0.009000,0.000000,
0.009000,0.000700,
0.008200,0.002200,
0.006000,0.004500,
0.005200,0.005200,
0.003700,0.004500,
0.001500,0.003700,
-0.001500,0.003000,
-0.003000,0.001500,
-0.004600,-0.001500,
-0.005300,-0.004600,
-0.003000,-0.005300,
-0.000800,-0.003800,
-0.000800,0.000000,
-0.000800,0.000700,
0.003000,0.002200,
0.003700,0.003000,
0.003000,0.001500,
0.003000,-0.000800,
0.004500,-0.003000,
0.001500,-0.000800,
-0.000800,0.000000,
-0.001500,-0.001500,
-0.001500,-0.002300,
-0.001500,-0.004600,
-0.000800,-0.005300,
-0.001500,-0.006000,
-0.000800,-0.004600,
-0.001500,-0.003000,
-0.001500,-0.001500,
-0.004600,0.000700,
-0.005300,0.001500,
-0.003800,0.002200,
-0.004600,0.004500,
-0.003000,0.006700,
-0.004600,0.005200,
-0.003800,0.003000,
-0.003800,0.002200,
0.000700,0.004500,
0.003700,0.002200,
0.007500,0.001500,
0.010500,0.004500,
0.009000,0.005200,
0.007500,0.003000,
0.005200,0.001500,
0.003000,-0.000800,
-0.000800,-0.001500,
-0.003000,-0.003000,
-0.003800,-0.002300,
-0.001500,-0.000800,
-0.000800,-0.000800,
-0.000800,-0.000800,
0.003000,-0.000800,
0.003700,-0.001500,
0.001500,-0.002300,
0.001500,-0.000800,
0.003000,0.000700,
0.000700,0.001500,
0.001500,0.001500,
0.002200,0.000700,
0.000000,0.000000,
-0.001500,-0.004600,
-0.002300,-0.006800,
-0.000800,-0.003800,
0.000000,-0.000800,
-0.003000,0.000000,
-0.000800,0.000000,
0.000700,0.000000,
-0.000800,-0.000800,
0.001500,-0.000800,
0.004500,0.000000,
0.008200,-0.000800,
0.009700,-0.001500,
0.006700,-0.000800,
0.006000,0.000700,
0.005200,-0.001500,
0.003700,-0.000800,
0.003000,0.000000,
0.001500,-0.001500,
-0.001500,-0.000800,
-0.003800,-0.000800,
-0.004600,-0.000800,
-0.005300,0.000700,
-0.003000,0.006000,
-0.002300,0.009000,
-0.001500,0.008200,
-0.001500,0.007500,
-0.003000,0.006000,
-0.006000,0.004500,
-0.006800,0.003700,
-0.005300,0.002200,
-0.009100,0.001500,
-0.010500,-0.002300,
